	CID	CanonicalSMILES	IUPACName	Fingerprint2D	Title
0	25078015	CC(C)CC(C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(C)N	(4S)-4-[[2-[[(2S)-2-[[(2S)-2-[[(2S)-2-aminopropanoyl]amino]-3-carboxypropanoyl]amino]-3-hydroxypropanoyl]amino]acetyl]amino]-5-[[2-[[(2S)-3-carboxy-1-[[(2S)-1-[[1-[[(2S)-1-[[(2S)-4-carboxy-1-[[2-[[2-[[2-[[(2S)-1-[[(1S)-1-carboxy-4-(diaminomethylideneamino)butyl]amino]-3-methyl-1-oxobutan-2-yl]amino]-2-oxoethyl]amino]-2-oxoethyl]amino]-2-oxoethyl]amino]-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-1-oxopropan-2-yl]amino]-2-oxoethyl]amino]-5-oxopentanoic acid	"AAADcfB//gAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAQCAAADSjhmAYzCILAAgCo
AiHSPAACAAEgAAAIiIGIAIgKcD6AkTGUYAAmtgCYiAe/n4KOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Fibrinopeptide A
0	126375	CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)OC(C)(C)C	tert-butyl N-[(2S)-1-[[(2S)-1-[[(2S)-6-amino-1-[(4-methyl-2-oxochromen-7-yl)amino]-1-oxohexan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]carbamate	"AAADcfB/uAAAAAAAAAAAAAAAAAAAAAAAAAAwQAAAAAAAAACBAAAAHgAQAAAADWzBmAQyzoLABACI
AiXSWACCCAAhIgAIiIGObMkMZjLEsbueOijm1hnI6QeY2KMOCAAAAgAIAAAQAAAEABAAAAAAAAAA
AA=="	Boc-Val-Leu-Lys-MCA
0	16132283	CC(C)CC(C(=O)NC(CCSC)C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CCC(=O)N)NC(=O)C(C(C)C)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC5=CC=C(C=C5)O)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC6=CC=CC=C6)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C(CO)NC(=O)C(CC7=CN=CN7)N	(3S)-3-[[(2S)-5-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S)-2-[[(2S,3R)-2-[[2-[[(2S)-5-amino-2-[[(2S)-2-[[(2S)-2-amino-3-(1H-imidazol-5-yl)propanoyl]amino]-3-hydroxypropanoyl]amino]-5-oxopentanoyl]amino]acetyl]amino]-3-hydroxybutanoyl]amino]-3-phenylpropanoyl]amino]-3-hydroxybutanoyl]amino]-3-hydroxypropanoyl]amino]-3-carboxypropanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-hydroxypropanoyl]amino]hexanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-4-methylpentanoyl]amino]-3-carboxypropanoyl]amino]-3-hydroxypropanoyl]amino]-5-carbamimidamidopentanoyl]amino]-5-carbamimidamidopentanoyl]amino]propanoyl]amino]-5-oxopentanoyl]amino]-4-[[(2S)-1-[[(2S)-1-[[(2S)-5-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-4-amino-1-[[(1S,2R)-1-carboxy-2-hydroxypropyl]amino]-1,4-dioxobutan-2-yl]amino]-4-methylsulfanyl-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-4-oxobutanoic acid	"AAADcfB//gBAAAAAAAAAAAAAAAAAAWLAAAAwYMGDAAAAAFgB/AAAHgQQCAAADTzl3ga/3vbJkgio
AzX3fACCgC2xMrAJ2aG+fJiKfv7i2bOUcAhv9hPY2Ce/y+COoAAAAAACAABAAAAAAAQAAAAAAAAA
AA=="	Glucagon
0	25108721	CC(C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)NC2=CC3=CC=CC=C3C(=C2)OC)NC(=O)CCCC(=O)O	5-[[(2S)-1-[[(2S)-1-[[(2S)-1-[(4-methoxynaphthalen-2-yl)amino]-1-oxo-3-phenylpropan-2-yl]amino]-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-5-oxopentanoic acid	"AAADcfB7uAAAAAAAAAAAAAAAAAAAAAAAAAAwYMAAAAAAAADBVAAAHgAQCAAADCzBmAYyzsLABgCI
AiXSWACCCAAhIgAIiIGObIgMZjLEsbuUcChm1hnI6AeY37OOiAABQgAYAAAQAAKEADAAAAAAAAAA
AA=="	Glutaryl-Ala-Ala-Phe-4-methoxy-beta-naphthylamide
1	5165047	CC(C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)NC2=CC3=CC=CC=C3C(=C2)OC)NC(=O)CCCC(=O)O	5-[[1-[[1-[[1-[(4-methoxynaphthalen-2-yl)amino]-1-oxo-3-phenylpropan-2-yl]amino]-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-5-oxopentanoic acid	"AAADcfB7uAAAAAAAAAAAAAAAAAAAAAAAAAAwYMAAAAAAAADBVAAAHgAQCAAADCzBmAYyzsLABgCI
AiXSWACCCAAhIgAIiIGObIgMZjLEsbuUcChm1hnI6AeY37OOiAABQgAYAAAQAAKEADAAAAAAAAAA
AA=="	5-[[1-[[1-[[1-[(4-Methoxynaphthalen-2-yl)amino]-1-oxo-3-phenylpropan-2-yl]amino]-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-5-oxopentanoic acid
0	13932764	CCCNCCC=N	3-imino-N-propylpropan-1-amine	"AAADccBjAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHAAQAAAACADBAAQCAALAAAAg
ABAhAAAAAAAAAAAAAIA4AAAAAAAAAAAEAAAAEACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Iminobispropylamine
0	78333419	C1=C(NC=N1)C(C(COP(=O)(O)O)O)O	[(2S,3S)-2,3-dihydroxy-3-(1H-imidazol-5-yl)propyl] dihydrogen phosphate	"AAADccBjOAIAAAAAAAAAAAAAAAAAAWAAAAAAAAAAAAAAAAABgAAAHgAQCCAACBzhlgYtkBbJkxCg
QRRnZIQAgC2xEqABUYA4eAiDfAJAmQCUQAAP0ANRUCCwEAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(2s,3s)-2,3-Dihydroxy-3-(1h-Imidazol-5-Yl)propyl Dihydrogen Phosphate
0	439533	C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	(2R,3R)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-2,3-dihydrochromen-4-one	"AAADccBwOAAAAAAAAAAAAAAAAAAAAAAAAAA0YIAAAAAAAACRQAAAGgAACAAADBSgmAIwBoAABgCI
AqBSAAICCAAkIAAIiAFGiMgNNzaGNRqCeWGl4BULuQfI7PzOIAABCAAIQABAAAIQABCAAAAAAAAA
AA=="	Taxifolin
0	102532627	CCC(C)C(C(=O)N1CCCC1C(=O)NC(CCCN=C(N)[NH-])C(=O)NC2=CC=C(C=C2)[N+](=O)O)[NH3+]	[N'-[(4S)-4-[[(2S)-1-[(2R,3R)-2-azaniumyl-3-methylpentanoyl]pyrrolidine-2-carbonyl]amino]-5-[4-[hydroxy(oxo)azaniumyl]anilino]-5-oxopentyl]carbamimidoyl]azanide	"AAADcfB7+AAAAAAAAAAAAAAAAAAAAWAAAAAwAAAAAAAAAAABAAAAHgAUCAAADSjBkAQzwIPQQACp
ACVSdwCCAAEhAgAoiIGIZIoIYDLAkbGUIAhglgDIyAcYAQAKAACAAAAAAAAAAQAAAAAAAAAAAAAA
AA=="	[N'-[(4S)-4-[[(2S)-1-[(2R,3R)-2-azaniumyl-3-methylpentanoyl]pyrrolidine-2-carbonyl]amino]-5-[4-[hydroxy(oxo)azaniumyl]anilino]-5-oxopentyl]carbamimidoyl]azanide
0	16219658	CC(C)C(C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])NC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)NC(=O)CCC(=O)OC	methyl 4-[[(2S)-1-[[(2S)-1-[(2S)-2-[[(2S)-3-methyl-1-(4-nitroanilino)-1-oxobutan-2-yl]carbamoyl]pyrrolidin-1-yl]-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-4-oxobutanoate	"AAADcfB7vAAAAAAAAAAAAAAAAAAAAWAAAAAwAAAAAAAAAAABAAAAHgAUAAAADSjBkAYyyIPQRACJ
ACXSWwCCAAAhAgAoiIGIZIoIYDLAkbGUIAhklgDIyAc/AQAIAACAAAAAAAAAAQAAAAAAAAAAAAAA
AA=="	MeOSuc-Ala-Ala-Pro-Val-PNA
0	65045	C1=CC2=C(C=C1N)SC3=CC(=N)C=CC3=N2.Cl	7-iminophenothiazin-3-amine;hydrochloride	"AAADccBzAABEAAAAAAAAAAAAAAAAAAAAAAAwQIAAAAAAAACBAAAAHAQQAAAACAiBUAAwwYJAAAig
ASRiRACCAAAgChAIiBwQZJgIICKgkZGAIARgkAAoyAcQAAAAAACAACAAAQAAAQAAQAACAAAAAAAA
AA=="	Thrombin
0	439199	CNC(=O)CNC(=O)CN	2-amino-N-[2-(methylamino)-2-oxoethyl]acetamide	"AAADccBjMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQAAAAAADBgAQCAALAAAAI
AAEQEAAAAAAAAAAAAICIAAAAQAAAACAQAAAAFgCAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Fibrin
0	6420193	CC=CC(=O)CC1CCC(C(O1)CC(=O)NCC(C(C)C(=O)NCCCC2C(CCC3(O2)CCCC(O3)CCC(C)C=C(C)C(C)O)C)O)C	(2S,3R)-3-hydroxy-N-[3-[(2R,3S,6S,8S)-8-[(E,3S,6S)-6-hydroxy-3,5-dimethylhept-4-enyl]-3-methyl-1,7-dioxaspiro[5.5]undecan-2-yl]propyl]-2-methyl-4-[[2-[(2S,3S,6R)-3-methyl-6-[(E)-2-oxopent-3-enyl]oxan-2-yl]acetyl]amino]butanamide	"AAADcfB/PAAAAAAAAAAAAAAAAAAAAAAAAAAkSJAAAAAAAAAAAAAAHgAQCAAADRThgAYCCALABgCI
AqFSEAAAAAAgAAAICIEIAEgSFBYAgQAmUAAGtgCcEYO86OyOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Bistramide A
0	7021877	CC(C(=O)OC1=CC=C(C=C1)[N+](=O)[O-])NC(=O)OC(C)(C)C	(4-nitrophenyl) (2S)-2-[(2-methylpropan-2-yl)oxycarbonylamino]propanoate	"AAADceBzOAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAUAAAADGzBkAQyzoLQRACJ
ACTSWwCCCAAgIgAoiIGObIsOJiKEsbuLOiDk1hEY6AewQAAAAEAAAAAAAAAAgAAAAAAAAAAAAAAA
AA=="	Boc-Ala-ONp
0	124356840	CCC(C(=O)SCC1=CC=CC=C1)NC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)NC=O	S-benzyl (2S)-2-[[(2S)-1-[(2S)-2-[[(2S)-2-formamidopropanoyl]amino]propanoyl]pyrrolidine-2-carbonyl]amino]butanethioate	"AAADcfB7uABAAAAAAAAAAAAAAAAAAWAAAAAwAAAAAAAAAAABAAAAHgQQAAAADCjF2AayAIPAAAiI
AiFSkAACAAAgABAIiIGIAIgIYDKgkTCUIAAglgCoiAcYgQAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	For-Ala-Ala-Pro-Abu-SBzl
0	10232703	CCC(C)C(C(=O)NCC(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CO)N	(2S)-2-[[(2S)-6-amino-2-[[2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-2-amino-3-hydroxypropanoyl]amino]-4-methylpentanoyl]amino]-3-methylpentanoyl]amino]acetyl]amino]hexanoyl]amino]-3-methylbutanoic acid	"AAADcfB7vAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCAAADSjhgAYCCALAAgAI
AAGQGAAAAAAAAAAAAIGIAAACUBYAgCAUQAAGNgCQAAEYCAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Ser-Leu-Ile-Gly-Lys-Val
0	44356648	CC(C)CC(C(=O)NC(CO)C(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CCCCN)N	(3S)-4-[[(2S)-1-[[(2S)-1-[[(1S)-1-carboxy-2-hydroxyethyl]amino]-4-methyl-1-oxopentan-2-yl]amino]-5-(diaminomethylideneamino)-1-oxopentan-2-yl]amino]-3-[[2-[[(2S)-2,6-diaminohexanoyl]amino]acetyl]amino]-4-oxobutanoic acid	"AAADcfB7/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCAAADSjhgAYDCALAAgAo
AAGQPAAAAAEAAAAAAIGIAAACUB4AgCAUQAAHNgCQAAE/CQAMAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	TNF-alpha
0	16129708	CCC(C)C1C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(CSSCC(C(=O)NC(C(=O)NCC(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCNC(=N)N)CC(=O)O)CCSC)CCCNC(=N)N)CC2=CC=CC=C2)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CO)N)C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)O)CC(C)C)CO)CCC(=O)N)C	(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-4-amino-2-[[(4R,10S,16S,19S,22S,28S,31S,34S,37S,40S,49S,52R)-52-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-hydroxypropanoyl]amino]-4-methylpentanoyl]amino]-5-carbamimidamidopentanoyl]amino]-5-carbamimidamidopentanoyl]amino]-3-hydroxypropanoyl]amino]-3-hydroxypropanoyl]amino]-19-(3-amino-3-oxopropyl)-49-benzyl-28-[(2S)-butan-2-yl]-31,40-bis(3-carbamimidamidopropyl)-34-(carboxymethyl)-16-(hydroxymethyl)-22-methyl-10-(2-methylpropyl)-37-(2-methylsulfanylethyl)-6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51-hexadecaoxo-1,2-dithia-5,8,11,14,17,20,23,26,29,32,35,38,41,44,47,50-hexadecazacyclotripentacontane-4-carbonyl]amino]-4-oxobutanoyl]amino]-3-hydroxypropanoyl]amino]-3-phenylpropanoyl]amino]-5-carbamimidamidopentanoyl]amino]-3-(4-hydroxyphenyl)propanoic acid	"AAADcfB//gBgAAAAAAAAAAAAAAAAAAAAAAAwYMAAAAAAAAABUAAAHgQQCAAADSzl2AazDoLAAgio
AiHSOAACAACgIBAJiIGOCIiKdj6i2TOUcAAm9hOYmAe/y6COIAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	Carperitide
0	129859	C(CCN)CC(C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)CNC(=O)CN	(2S)-2-[[(2S)-6-amino-2-[[2-[(2-aminoacetyl)amino]acetyl]amino]hexanoyl]amino]-5-(diaminomethylideneamino)pentanoic acid	"AAADcfB7+AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCAAACCjBgAQBCALAAgAo
AAGQPAAAAAEAAAAAAIGIAAACQBIAgCAUQAAEFgCQAAGYGQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Sialin
0	21149982	C1=CC=C(C=C1)CC(C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)O)N	(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-phenylpropanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-5-(diaminomethylideneamino)pentanoic acid	"AAADcfB7+AAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAQCAAADCjBmAQxCILAAgCo
AiHSPAACAAEgAAAIiIGIAIgKYDKAkTGUYAAklgCYiAeYmYCOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Phenylalanyl-arginyl-arginine
